,date_time,currency,impact,name,actual,forecast,previous
9683,2016-06-15 17:45:00,NZD,High Impact Expected,GDP q/q,0.7,0.5,0.9
9684,2016-06-15 18:55:00,CAD,High Impact Expected,BOC Gov Poloz Speaks,0.0,0.0,0.0
9685,2016-06-15 20:30:00,AUD,High Impact Expected,Employment Change,17.9,14.9,0.8
9686,2016-06-15 20:30:00,AUD,High Impact Expected,Unemployment Rate,5.7,5.7,5.7
9687,2016-06-15 21:45:00,JPY,High Impact Expected,BOJ Policy Rate,-0.1,0.0,-0.1
9688,2016-06-15 21:45:00,JPY,High Impact Expected,Monetary Policy Statement,0.0,0.0,0.0
9689,2016-06-16 01:30:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
9690,2016-06-16 02:30:00,CHF,High Impact Expected,Libor Rate,-0.75,-0.75,-0.75
9691,2016-06-16 02:30:00,CHF,High Impact Expected,SNB Monetary Policy Assessment,0.0,0.0,0.0
9692,2016-06-16 03:00:00,CHF,High Impact Expected,SNB Press Conference,0.0,0.0,0.0
9693,2016-06-16 03:30:00,GBP,High Impact Expected,Retail Sales m/m,0.9,0.3,1.9
9694,2016-06-16 06:00:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
9695,2016-06-16 06:00:00,GBP,High Impact Expected,Monetary Policy Summary,0.0,0.0,0.0
9696,2016-06-16 06:00:00,GBP,High Impact Expected,Official Bank Rate,0.5,0.5,0.5
9697,2016-06-16 07:30:00,USD,High Impact Expected,CPI m/m,0.2,0.3,0.4
9698,2016-06-16 07:30:00,USD,High Impact Expected,Core CPI m/m,0.2,0.2,0.2
9699,2016-06-16 07:30:00,USD,High Impact Expected,Philly Fed Manufacturing Index,4.7,1.1,-1.8
9700,2016-06-16 07:30:00,USD,High Impact Expected,Unemployment Claims,277.0,267.0,264.0
9701,2016-06-17 07:30:00,CAD,High Impact Expected,Core CPI m/m,0.3,0.3,0.2
9702,2016-06-17 07:30:00,USD,High Impact Expected,Building Permits,1.14,1.15,1.13
9703,2016-06-20 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
9704,2016-06-21 03:10:00,EUR,High Impact Expected,German Constitutional Court Ruling,0.0,0.0,0.0
9705,2016-06-21 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,19.2,5.1,6.4
9706,2016-06-21 08:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
9707,2016-06-21 09:00:00,USD,High Impact Expected,Fed Chair Yellen Testifies,0.0,0.0,0.0
9708,2016-06-22 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,1.3,0.7,-0.1
9709,2016-06-22 09:00:00,USD,High Impact Expected,Fed Chair Yellen Testifies,0.0,0.0,0.0
9710,2016-06-22 09:30:00,USD,High Impact Expected,Crude Oil Inventories,-0.9,-1.3,-0.9
9711,2016-06-23 00:00:00,GBP,High Impact Expected,EU Membership Vote,0.0,0.0,0.0
9712,2016-06-23 07:30:00,USD,High Impact Expected,Unemployment Claims,259.0,271.0,277.0
9713,2016-06-24 02:46:00,GBP,High Impact Expected,BOE Gov Carney Speaks,0.0,0.0,0.0
9714,2016-06-24 03:00:00,EUR,High Impact Expected,German Ifo Business Climate,108.7,107.6,107.8
9715,2016-06-24 00:00:00,All,High Impact Expected,G7 Meetings,0.0,0.0,0.0
9716,2016-06-24 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,-0.3,0.1,0.5
9717,2016-06-26 00:00:00,EUR,High Impact Expected,Spanish Parliamentary Election,0.0,0.0,0.0
9718,2016-06-28 00:00:00,EUR,High Impact Expected,EU Economic Summit,0.0,0.0,0.0
9719,2016-06-28 07:30:00,USD,High Impact Expected,Final GDP q/q,1.1,1.0,0.8
9720,2016-06-28 09:00:00,USD,High Impact Expected,CB Consumer Confidence,98.0,93.2,92.4
9721,2016-06-28 18:00:00,USD,High Impact Expected,FOMC Member Powell Speaks,0.0,0.0,0.0
9722,2016-06-29 00:00:00,EUR,High Impact Expected,EU Economic Summit,0.0,0.0,0.0
9723,2016-06-29 09:30:00,USD,High Impact Expected,Crude Oil Inventories,-4.1,-2.3,-0.9
9724,2016-06-30 03:30:00,GBP,High Impact Expected,Current Account,-32.6,-27.3,-34.0
9725,2016-06-30 03:30:00,GBP,High Impact Expected,Final GDP q/q,0.4,0.4,0.4
9726,2016-06-30 07:30:00,CAD,High Impact Expected,GDP m/m,0.1,0.1,-0.2
9727,2016-06-30 07:30:00,USD,High Impact Expected,Unemployment Claims,268.0,267.0,258.0
9728,2016-06-30 10:00:00,GBP,High Impact Expected,BOE Gov Carney Speaks,0.0,0.0,0.0
9729,2016-06-30 12:30:00,USD,High Impact Expected,FOMC Member Bullard Speaks,0.0,0.0,0.0
9730,2016-06-30 20:00:00,CNY,High Impact Expected,Manufacturing PMI,50.0,50.0,50.1
9731,2016-06-30 20:45:00,CNY,High Impact Expected,Caixin Manufacturing PMI,48.6,49.1,49.2
9732,2016-07-01 03:30:00,GBP,High Impact Expected,Manufacturing PMI,52.1,50.0,50.4
9733,2016-07-01 09:00:00,USD,High Impact Expected,ISM Manufacturing PMI,53.2,51.3,51.3
9734,2016-07-03 20:30:00,AUD,High Impact Expected,Building Approvals m/m,-5.2,-3.6,3.3
9735,2016-07-04 03:30:00,GBP,High Impact Expected,Construction PMI,46.0,50.6,51.2
9736,2016-07-04 20:30:00,AUD,High Impact Expected,Retail Sales m/m,0.2,0.3,0.1
9737,2016-07-04 20:30:00,AUD,High Impact Expected,Trade Balance,-2.22,-1.72,-1.79
9738,2016-07-04 23:30:00,AUD,High Impact Expected,Cash Rate,1.75,1.75,1.75
9739,2016-07-04 23:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
9740,2016-07-05 03:30:00,GBP,High Impact Expected,Services PMI,52.3,53.1,53.5
9741,2016-07-05 05:00:00,GBP,High Impact Expected,BOE Gov Carney Speaks,0.0,0.0,0.0
9742,2016-07-05 09:28:00,NZD,High Impact Expected,GDT Price Index,-0.4,0.0,0.0
9743,2016-07-06 02:00:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
9744,2016-07-06 07:30:00,CAD,High Impact Expected,Trade Balance,-3.3,-2.6,-3.3
9745,2016-07-06 09:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,56.5,53.3,52.9
9746,2016-07-06 13:00:00,USD,High Impact Expected,FOMC Meeting Minutes,0.0,0.0,0.0
9747,2016-07-06 19:30:00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,0.0,0.0,0.0
9748,2016-07-07 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,-0.5,-1.2,2.4
9749,2016-07-07 07:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,172.0,158.0,168.0
9750,2016-07-07 07:30:00,USD,High Impact Expected,Unemployment Claims,254.0,269.0,270.0
9751,2016-07-07 10:00:00,USD,High Impact Expected,Crude Oil Inventories,-2.2,-2.1,-4.1
9752,2016-07-08 07:30:00,CAD,High Impact Expected,Employment Change,-0.7,5.5,13.8
9753,2016-07-08 07:30:00,CAD,High Impact Expected,Unemployment Rate,6.8,7.0,6.9
9754,2016-07-08 07:30:00,USD,High Impact Expected,Average Hourly Earnings m/m,0.1,0.2,0.2
9755,2016-07-08 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,287.0,175.0,11.0
9756,2016-07-08 07:30:00,USD,High Impact Expected,Unemployment Rate,4.9,4.8,4.7
9757,2016-07-12 04:00:00,GBP,High Impact Expected,BOE Gov Carney Speaks,0.0,0.0,0.0
9758,2016-07-13 02:00:00,CNY,High Impact Expected,Trade Balance,311.0,320.0,325.0
9759,2016-07-13 09:00:00,CAD,High Impact Expected,BOC Monetary Policy Report,0.0,0.0,0.0
9760,2016-07-13 09:00:00,CAD,High Impact Expected,BOC Rate Statement,0.0,0.0,0.0
9761,2016-07-13 09:00:00,CAD,High Impact Expected,Overnight Rate,0.5,0.5,0.5
9762,2016-07-13 09:30:00,USD,High Impact Expected,Crude Oil Inventories,-2.5,-2.3,-2.2
9763,2016-07-13 10:15:00,CAD,High Impact Expected,BOC Press Conference,0.0,0.0,0.0
9764,2016-07-13 20:30:00,AUD,High Impact Expected,Employment Change,7.9,10.1,19.2
9765,2016-07-13 20:30:00,AUD,High Impact Expected,Unemployment Rate,5.8,5.8,5.7
9766,2016-07-14 06:00:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
9767,2016-07-14 06:00:00,GBP,High Impact Expected,Monetary Policy Summary,0.0,0.0,0.0
9768,2016-07-14 06:00:00,GBP,High Impact Expected,Official Bank Rate,0.5,0.25,0.5
9769,2016-07-14 07:30:00,USD,High Impact Expected,PPI m/m,0.5,0.3,0.4
9770,2016-07-14 07:30:00,USD,High Impact Expected,Unemployment Claims,254.0,263.0,254.0
9771,2016-07-14 21:00:00,CNY,High Impact Expected,GDP q/y,6.7,6.6,6.7
9772,2016-07-14 21:00:00,CNY,High Impact Expected,Industrial Production y/y,6.2,5.9,6.0
9773,2016-07-15 07:00:00,GBP,High Impact Expected,BOE Gov Carney Speaks,0.0,0.0,0.0
9774,2016-07-15 07:30:00,CAD,High Impact Expected,Manufacturing Sales m/m,-1.0,-0.8,1.0
9775,2016-07-15 07:30:00,USD,High Impact Expected,CPI m/m,0.2,0.2,0.2
9776,2016-07-15 07:30:00,USD,High Impact Expected,Core CPI m/m,0.2,0.2,0.2
9777,2016-07-15 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,0.7,0.4,0.4
9778,2016-07-15 07:30:00,USD,High Impact Expected,Retail Sales m/m,0.6,0.1,0.2
9779,2016-07-15 09:00:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,89.5,93.7,93.5
9780,2016-07-17 17:45:00,NZD,High Impact Expected,CPI q/q,0.4,0.5,0.2
9781,2016-07-18 03:15:00,GBP,High Impact Expected,MPC Member Weale Speaks,0.0,0.0,0.0
9782,2016-07-18 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
9783,2016-07-19 03:30:00,GBP,High Impact Expected,CPI y/y,0.5,0.4,0.3
9784,2016-07-19 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,-6.8,8.2,19.2
9785,2016-07-19 07:30:00,USD,High Impact Expected,Building Permits,1.15,1.15,1.14
9786,2016-07-19 09:14:00,NZD,High Impact Expected,GDT Price Index,0.0,0.0,-0.4
9787,2016-07-20 03:30:00,GBP,High Impact Expected,Average Earnings Index 3m/y,2.3,2.3,2.0
9788,2016-07-20 03:30:00,GBP,High Impact Expected,Claimant Count Change,0.4,4.1,12.2
9789,2016-07-20 09:30:00,USD,High Impact Expected,Crude Oil Inventories,-2.3,-1.3,-2.5
9790,2016-07-21 03:30:00,GBP,High Impact Expected,Retail Sales m/m,-0.9,-0.4,0.9
9791,2016-07-21 06:45:00,EUR,High Impact Expected,Main Refinancing Rate,0.0,0.0,0.0
9792,2016-07-21 07:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
9793,2016-07-21 07:30:00,USD,High Impact Expected,Philly Fed Manufacturing Index,-2.9,5.1,4.7
9794,2016-07-21 07:30:00,USD,High Impact Expected,Unemployment Claims,253.0,271.0,254.0
9795,2016-07-22 03:30:00,GBP,High Impact Expected,Manufacturing PMI,49.1,47.8,52.1
9796,2016-07-22 03:30:00,GBP,High Impact Expected,Services PMI,47.4,48.9,52.3
9797,2016-07-22 07:30:00,CAD,High Impact Expected,Core CPI m/m,0.0,0.0,0.3
9798,2016-07-22 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,0.9,0.3,1.3
9799,2016-07-23 00:00:00,All,High Impact Expected,G20 Meetings,0.0,0.0,0.0
9800,2016-07-24 00:00:00,All,High Impact Expected,G20 Meetings,0.0,0.0,0.0
9801,2016-07-25 03:00:00,EUR,High Impact Expected,German Ifo Business Climate,108.3,107.7,108.7
9802,2016-07-26 09:00:00,USD,High Impact Expected,CB Consumer Confidence,97.3,95.6,97.4
9803,2016-07-26 20:30:00,AUD,High Impact Expected,CPI q/q,0.4,0.4,-0.2
9804,2016-07-27 03:30:00,GBP,High Impact Expected,Prelim GDP q/q,0.6,0.5,0.4
9805,2016-07-27 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,-0.5,0.3,-0.4
9806,2016-07-27 09:30:00,USD,High Impact Expected,Crude Oil Inventories,1.7,-2.1,-2.3
9807,2016-07-27 13:00:00,USD,High Impact Expected,FOMC Statement,0.0,0.0,0.0
9808,2016-07-27 13:00:00,USD,High Impact Expected,Federal Funds Rate,0.0,0.0,0.0
9809,2016-07-28 07:30:00,USD,High Impact Expected,Unemployment Claims,266.0,261.0,252.0
9810,2016-07-28 22:44:00,JPY,High Impact Expected,BOJ Outlook Report,0.0,0.0,0.0
9811,2016-07-28 22:44:00,JPY,High Impact Expected,BOJ Policy Rate,-0.1,0.0,-0.1
9812,2016-07-28 22:44:00,JPY,High Impact Expected,Monetary Policy Statement,0.0,0.0,0.0
9813,2016-07-29 01:30:00,JPY,High Impact Expected,BOJ Press Conference,0.0,0.0,0.0
9814,2016-07-29 07:30:00,CAD,High Impact Expected,GDP m/m,-0.6,-0.5,0.1
9815,2016-07-29 07:30:00,USD,High Impact Expected,Advance GDP q/q,1.2,2.6,1.1
9816,2016-07-29 15:00:00,EUR,High Impact Expected,EBA Bank Stress Test Results,0.0,0.0,0.0
9817,2016-07-31 20:00:00,CNY,High Impact Expected,Manufacturing PMI,49.9,50.1,50.0
9818,2016-08-01 03:30:00,GBP,High Impact Expected,Manufacturing PMI,48.2,49.1,49.1
9819,2016-08-01 09:00:00,USD,High Impact Expected,ISM Manufacturing PMI,52.6,53.1,53.2
9820,2016-08-01 20:30:00,AUD,High Impact Expected,Building Approvals m/m,-2.9,0.9,-5.4
9821,2016-08-01 20:30:00,AUD,High Impact Expected,Trade Balance,-3.2,-2.0,-2.42
9822,2016-08-01 22:00:00,NZD,High Impact Expected,Inflation Expectations q/q,1.7,0.0,1.6
9823,2016-08-01 23:30:00,AUD,High Impact Expected,Cash Rate,1.5,1.5,1.75
9824,2016-08-01 23:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
9825,2016-08-02 03:30:00,GBP,High Impact Expected,Construction PMI,45.9,44.2,46.0
9826,2016-08-02 09:10:00,NZD,High Impact Expected,GDT Price Index,6.6,0.0,0.0
9827,2016-08-03 03:30:00,GBP,High Impact Expected,Services PMI,47.4,47.4,47.4
9828,2016-08-03 07:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,179.0,171.0,176.0
9829,2016-08-03 09:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,55.5,56.0,56.5
9830,2016-08-03 09:30:00,USD,High Impact Expected,Crude Oil Inventories,1.4,-1.6,1.7
9831,2016-08-03 20:30:00,AUD,High Impact Expected,Retail Sales m/m,0.1,0.3,0.2
9832,2016-08-04 06:00:00,GBP,High Impact Expected,BOE Inflation Report,0.0,0.0,0.0
9833,2016-08-04 06:00:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
9834,2016-08-04 06:00:00,GBP,High Impact Expected,Monetary Policy Summary,0.0,0.0,0.0
9835,2016-08-04 06:00:00,GBP,High Impact Expected,Official Bank Rate,0.25,0.25,0.5
9836,2016-08-04 06:30:00,GBP,High Impact Expected,BOE Gov Carney Speaks,0.0,0.0,0.0
9837,2016-08-04 07:30:00,USD,High Impact Expected,Unemployment Claims,269.0,265.0,266.0
9838,2016-08-04 20:30:00,AUD,High Impact Expected,RBA Monetary Policy Statement,0.0,0.0,0.0
9839,2016-08-05 07:30:00,CAD,High Impact Expected,Employment Change,-31.2,10.2,-0.7
9840,2016-08-05 07:30:00,CAD,High Impact Expected,Trade Balance,-3.6,-2.6,-3.5
9841,2016-08-05 07:30:00,CAD,High Impact Expected,Unemployment Rate,6.9,6.9,6.8
9842,2016-08-05 07:30:00,USD,High Impact Expected,Average Hourly Earnings m/m,0.3,0.2,0.1
9843,2016-08-05 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,255.0,180.0,292.0
9844,2016-08-05 07:30:00,USD,High Impact Expected,Unemployment Rate,4.9,4.8,4.9
9845,2016-08-07 21:59:00,CNY,High Impact Expected,Trade Balance,343.0,313.0,311.0
9846,2016-08-09 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,-0.3,0.0,-0.6
9847,2016-08-09 22:05:00,AUD,High Impact Expected,RBA Gov Stevens Speaks,0.0,0.0,0.0
9848,2016-08-10 09:30:00,USD,High Impact Expected,Crude Oil Inventories,1.1,-1.3,1.4
9849,2016-08-10 16:00:00,NZD,High Impact Expected,Official Cash Rate,2.0,2.0,2.25
9850,2016-08-10 16:00:00,NZD,High Impact Expected,RBNZ Rate Statement,0.0,0.0,0.0
9851,2016-08-10 17:00:00,NZD,High Impact Expected,RBNZ Press Conference,0.0,0.0,0.0
9852,2016-08-10 20:10:00,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,0.0,0.0,0.0
9853,2016-08-11 07:30:00,USD,High Impact Expected,Unemployment Claims,266.0,272.0,267.0
9854,2016-08-11 17:45:00,NZD,High Impact Expected,Retail Sales q/q,2.3,1.0,1.0
9855,2016-08-11 21:00:00,CNY,High Impact Expected,Industrial Production y/y,6.0,6.2,6.2
9856,2016-08-12 01:00:00,EUR,High Impact Expected,German Prelim GDP q/q,0.4,0.3,0.7
9857,2016-08-12 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,-0.3,0.2,0.9
9858,2016-08-12 07:30:00,USD,High Impact Expected,PPI m/m,-0.4,0.1,0.5
9859,2016-08-12 07:30:00,USD,High Impact Expected,Retail Sales m/m,0.0,0.4,0.8
9860,2016-08-12 09:00:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,90.4,91.5,90.0
9861,2016-08-14 18:50:00,JPY,High Impact Expected,Prelim GDP q/q,0.0,0.2,0.5
9862,2016-08-15 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
9863,2016-08-16 03:30:00,GBP,High Impact Expected,CPI y/y,0.6,0.5,0.5
9864,2016-08-16 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,0.5,2.1,-6.8
9865,2016-08-16 07:30:00,CAD,High Impact Expected,Manufacturing Sales m/m,0.8,0.8,-1.0
9866,2016-08-16 07:30:00,USD,High Impact Expected,Building Permits,1.15,1.16,1.15
9867,2016-08-16 07:30:00,USD,High Impact Expected,CPI m/m,0.0,0.0,0.2
9868,2016-08-16 07:30:00,USD,High Impact Expected,Core CPI m/m,0.1,0.2,0.2
9869,2016-08-16 09:49:00,NZD,High Impact Expected,GDT Price Index,12.7,0.0,6.6
9870,2016-08-16 17:45:00,NZD,High Impact Expected,Employment Change q/q,2.4,0.6,1.4
9871,2016-08-16 17:45:00,NZD,High Impact Expected,PPI Input q/q,0.9,0.5,-1.0
9872,2016-08-16 17:45:00,NZD,High Impact Expected,Unemployment Rate,5.1,5.3,5.2
9873,2016-08-17 03:30:00,GBP,High Impact Expected,Average Earnings Index 3m/y,2.4,2.5,2.3
9874,2016-08-17 03:30:00,GBP,High Impact Expected,Claimant Count Change,-8.6,5.2,0.9
9875,2016-08-17 09:30:00,USD,High Impact Expected,Crude Oil Inventories,-2.5,0.3,1.1
9876,2016-08-17 13:00:00,USD,High Impact Expected,FOMC Meeting Minutes,0.0,0.0,0.0
9877,2016-08-17 20:30:00,AUD,High Impact Expected,Employment Change,26.2,10.2,10.8
9878,2016-08-17 20:30:00,AUD,High Impact Expected,Unemployment Rate,5.7,5.8,5.8
9879,2016-08-18 03:30:00,GBP,High Impact Expected,Retail Sales m/m,1.4,0.1,-0.9
9880,2016-08-18 07:30:00,USD,High Impact Expected,Philly Fed Manufacturing Index,2.0,1.4,-2.9
9881,2016-08-18 07:30:00,USD,High Impact Expected,Unemployment Claims,262.0,269.0,266.0
9882,2016-08-19 07:30:00,CAD,High Impact Expected,Core CPI m/m,0.0,0.0,0.0
9883,2016-08-19 07:30:00,CAD,High Impact Expected,Core Retail Sales m/m,-0.8,0.3,0.8
9884,2016-08-22 16:00:00,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,0.0,0.0,0.0
9885,2016-08-22 23:00:00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,0.0,0.0,0.0
9886,2016-08-24 09:30:00,USD,High Impact Expected,Crude Oil Inventories,2.5,-0.5,-2.5
9887,2016-08-25 03:00:00,EUR,High Impact Expected,German Ifo Business Climate,106.2,108.5,108.3
9888,2016-08-25 07:30:00,USD,High Impact Expected,Core Durable Goods Orders m/m,1.5,0.4,-0.4
9889,2016-08-25 07:30:00,USD,High Impact Expected,Unemployment Claims,261.0,265.0,262.0
9890,2016-08-26 03:30:00,GBP,High Impact Expected,Second Estimate GDP q/q,0.6,0.6,0.6
9891,2016-08-26 07:30:00,USD,High Impact Expected,Prelim GDP q/q,1.1,1.1,1.2
9892,2016-08-26 09:00:00,USD,High Impact Expected,Fed Chair Yellen Speaks,0.0,0.0,0.0
9893,2016-08-27 11:25:00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,0.0,0.0,0.0
9894,2016-08-29 20:30:00,AUD,High Impact Expected,Building Approvals m/m,11.3,0.0,-4.7
9895,2016-08-30 09:00:00,USD,High Impact Expected,CB Consumer Confidence,101.1,97.2,96.7
9896,2016-08-31 07:15:00,USD,High Impact Expected,ADP Non-Farm Employment Change,177.0,174.0,194.0
9897,2016-08-31 07:30:00,CAD,High Impact Expected,GDP m/m,0.6,0.4,-0.6
9898,2016-08-31 09:30:00,USD,High Impact Expected,Crude Oil Inventories,2.3,1.1,2.5
9899,2016-08-31 20:00:00,CNY,High Impact Expected,Manufacturing PMI,50.4,49.9,49.9
9900,2016-08-31 20:30:00,AUD,High Impact Expected,Private Capital Expenditure q/q,-5.4,-4.0,-5.4
9901,2016-08-31 20:30:00,AUD,High Impact Expected,Retail Sales m/m,0.0,0.3,0.1
9902,2016-08-31 20:45:00,CNY,High Impact Expected,Caixin Manufacturing PMI,50.0,50.1,50.6
9903,2016-09-01 03:30:00,GBP,High Impact Expected,Manufacturing PMI,53.3,49.1,48.3
9904,2016-09-01 07:30:00,USD,High Impact Expected,Unemployment Claims,263.0,265.0,261.0
9905,2016-09-01 09:00:00,USD,High Impact Expected,ISM Manufacturing PMI,49.4,52.0,52.6
9906,2016-09-02 03:30:00,GBP,High Impact Expected,Construction PMI,49.2,46.6,45.9
9907,2016-09-02 07:30:00,CAD,High Impact Expected,Trade Balance,-2.5,-3.2,-4.0
9908,2016-09-02 07:30:00,USD,High Impact Expected,Average Hourly Earnings m/m,0.1,0.2,0.3
9909,2016-09-02 07:30:00,USD,High Impact Expected,Non-Farm Employment Change,151.0,180.0,275.0
9910,2016-09-02 07:30:00,USD,High Impact Expected,Unemployment Rate,4.9,4.8,4.9
9911,2016-09-04 21:30:00,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,0.0,0.0,0.0
9912,2016-09-05 03:30:00,GBP,High Impact Expected,Services PMI,52.9,49.1,47.4
9913,2016-09-05 23:30:00,AUD,High Impact Expected,Cash Rate,1.5,1.5,1.5
9914,2016-09-05 23:30:00,AUD,High Impact Expected,RBA Rate Statement,0.0,0.0,0.0
9915,2016-09-06 09:00:00,USD,High Impact Expected,ISM Non-Manufacturing PMI,51.4,55.4,55.5
9916,2016-09-06 09:22:00,NZD,High Impact Expected,GDT Price Index,7.7,0.0,12.7
9917,2016-09-06 11:15:00,CHF,High Impact Expected,SNB Chairman Jordan Speaks,0.0,0.0,0.0
9918,2016-09-06 20:30:00,AUD,High Impact Expected,GDP q/q,0.5,0.6,1.0
9919,2016-09-07 03:30:00,GBP,High Impact Expected,Manufacturing Production m/m,-0.9,-0.4,-0.2
9920,2016-09-07 08:15:00,GBP,High Impact Expected,Inflation Report Hearings,0.0,0.0,0.0
9921,2016-09-07 09:00:00,CAD,High Impact Expected,BOC Rate Statement,0.0,0.0,0.0
9922,2016-09-07 09:00:00,CAD,High Impact Expected,Overnight Rate,0.5,0.5,0.5
9923,2016-09-07 20:30:00,AUD,High Impact Expected,Trade Balance,-2.41,-2.65,-3.25
9924,2016-09-08 06:45:00,EUR,High Impact Expected,Main Refinancing Rate,0.0,0.0,0.0
9925,2016-09-08 07:30:00,EUR,High Impact Expected,ECB Press Conference,0.0,0.0,0.0
9926,2016-09-08 07:30:00,USD,High Impact Expected,Unemployment Claims,259.0,264.0,263.0
9927,2016-09-08 10:00:00,USD,High Impact Expected,Crude Oil Inventories,-14.5,0.6,2.3
9928,2016-09-09 07:30:00,CAD,High Impact Expected,Employment Change,26.2,16.0,-31.2
9929,2016-09-09 07:30:00,CAD,High Impact Expected,Unemployment Rate,7.0,6.9,6.9
9930,2016-09-12 21:00:00,CNY,High Impact Expected,Industrial Production y/y,6.3,6.2,6.0
9931,2016-09-13 03:30:00,GBP,High Impact Expected,CPI y/y,0.6,0.7,0.6
9932,2016-09-13 04:00:00,EUR,High Impact Expected,German ZEW Economic Sentiment,0.5,2.8,0.5
9933,2016-09-13 05:45:00,EUR,High Impact Expected,ECB President Draghi Speaks,0.0,0.0,0.0
9934,2016-09-14 03:30:00,GBP,High Impact Expected,Average Earnings Index 3m/y,2.3,2.1,2.5
9935,2016-09-14 03:30:00,GBP,High Impact Expected,Claimant Count Change,2.4,1.7,-3.6
9936,2016-09-14 09:30:00,USD,High Impact Expected,Crude Oil Inventories,-0.6,2.8,-14.5
9937,2016-09-14 17:45:00,NZD,High Impact Expected,GDP q/q,0.9,1.1,0.9
9938,2016-09-14 20:30:00,AUD,High Impact Expected,Employment Change,-3.9,15.2,26.2
9939,2016-09-14 20:30:00,AUD,High Impact Expected,Unemployment Rate,5.6,5.7,5.7
9940,2016-09-15 02:30:00,CHF,High Impact Expected,Libor Rate,-0.75,-0.75,-0.75
9941,2016-09-15 02:30:00,CHF,High Impact Expected,SNB Monetary Policy Assessment,0.0,0.0,0.0
9942,2016-09-15 03:30:00,GBP,High Impact Expected,Retail Sales m/m,-0.2,-0.4,1.9
9943,2016-09-15 06:00:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0.0,0.0,0.0
9944,2016-09-15 06:00:00,GBP,High Impact Expected,Monetary Policy Summary,0.0,0.0,0.0
9945,2016-09-15 06:00:00,GBP,High Impact Expected,Official Bank Rate,0.25,0.25,0.25
9946,2016-09-15 07:30:00,USD,High Impact Expected,Core Retail Sales m/m,-0.1,0.3,-0.4
9947,2016-09-15 07:30:00,USD,High Impact Expected,PPI m/m,0.0,0.1,-0.4
9948,2016-09-15 07:30:00,USD,High Impact Expected,Philly Fed Manufacturing Index,12.8,1.1,2.0
9949,2016-09-15 07:30:00,USD,High Impact Expected,Retail Sales m/m,-0.3,-0.1,0.1
9950,2016-09-15 07:30:00,USD,High Impact Expected,Unemployment Claims,260.0,262.0,259.0
9951,2016-09-16 07:30:00,CAD,High Impact Expected,Manufacturing Sales m/m,0.1,0.6,0.8
9952,2016-09-16 07:30:00,USD,High Impact Expected,CPI m/m,0.2,0.1,0.0
9953,2016-09-16 07:30:00,USD,High Impact Expected,Core CPI m/m,0.3,0.2,0.1
9954,2016-09-16 09:00:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,89.8,91.0,89.8
9955,2016-09-19 20:30:00,AUD,High Impact Expected,Monetary Policy Meeting Minutes,0.0,0.0,0.0
9956,2016-09-20 07:30:00,USD,High Impact Expected,Building Permits,1.14,1.17,1.14
9957,2016-09-20 09:08:00,NZD,High Impact Expected,GDT Price Index,1.7,0.0,7.7
